39	50
25.4566	0.00	0
25.4581	0.00	0
25.4596	0.00	0
25.4611	0.00	0
25.4626	0.00	0
25.4642	0.00	0
25.4657	0.00	0
25.4672	0.00	0
25.4687	0.00	0
25.4702	0.00	0
25.4717	0.00	0
25.4732	0.00	0
25.4748	0.00	0
25.4763	0.00	0
25.4778	0.00	0
25.4793	0.00	0
25.4808	0.00	0
25.4823	0.00	0
25.4838	0.00	0
25.4854	0.00	0
25.4869	0.00	0
25.4884	0.00	0
25.4899	0.00	0
25.4914	0.00	0
25.4929	0.00	0
25.4944	0.00	0
25.4960	0.00	0
25.4975	0.00	0
25.4990	0.00	0
25.5005	0.00	0
25.5020	0.00	0
25.5035	0.00	0
25.5050	0.00	0
25.5065	0.00	0
25.5080	0.00	0
25.5095	0.00	0
25.5110	0.00	0
25.5126	0.00	0
25.5141	0.00	0
25.5156	0.00	0
25.5171	0.00	0
25.5186	0.00	0
25.5202	0.00	0
25.5217	0.00	0
25.5232	0.00	0
25.5247	0.00	0
25.5262	0.00	0
25.5278	0.00	0
25.5293	0.00	0
25.5308	0.00	0
25.5323	0.00	0
25.5338	0.00	0
25.5354	0.00	0
25.5369	0.00	0
25.5384	0.00	0
25.5399	0.00	0
25.5414	0.00	0
25.5430	0.00	0
25.5445	0.00	0
25.5460	0.00	0
25.5475	0.00	0
25.5490	0.00	0
25.5505	0.00	0
25.5520	0.00	0
25.5535	0.00	0
25.5550	0.00	0
25.5566	0.00	0
25.5581	0.00	0
25.5596	0.00	0
25.5611	0.00	0
25.5626	0.00	0
25.5642	0.00	0
25.5657	0.00	0
25.5672	0.00	0
25.5687	0.00	0
25.5702	0.00	0
25.5718	0.00	0
25.5733	0.00	0
25.5748	0.00	0
25.5763	0.00	0
25.5778	0.00	0
25.5793	0.00	0
25.5808	0.00	0
25.5823	0.00	0
25.5839	0.00	0
25.5854	0.00	0
25.5869	0.00	0
25.5884	0.00	0
25.5899	0.00	0
25.5915	0.00	0
25.5930	0.00	0
25.5945	0.00	0
25.5960	0.00	0
25.5975	0.00	0
25.5990	0.00	0
25.6005	0.00	0
25.6020	0.00	0
25.6035	0.00	0
25.6050	0.00	0
25.6065	0.00	0
25.6081	0.00	0
25.6096	0.00	0
25.6111	0.00	0
25.6126	0.00	0
25.6141	0.00	0
25.6157	0.00	0
25.6172	0.00	0
25.6187	0.00	0
25.6202	0.00	0
25.6217	0.00	0
25.6233	0.00	0
25.6248	0.00	0
25.6263	0.00	0
25.6278	0.00	0
25.6293	0.00	0
25.6309	0.00	0
25.6324	0.00	0
25.6339	0.00	0
25.6354	0.00	0
25.6369	0.00	0
25.6384	0.00	0
25.6400	0.00	0
25.6415	0.00	0
25.6430	0.00	0
25.6445	0.00	0
25.6460	0.00	0
25.6475	0.00	0
25.6491	0.00	0
25.6506	0.00	0
25.6521	0.00	0
25.6536	0.00	0
25.6551	0.00	0
25.6567	0.00	0
25.6582	0.00	0
25.6597	0.00	0
25.6612	0.00	0
25.6627	0.00	0
25.6642	0.00	0
25.6657	0.00	0
25.6673	0.00	0
25.6688	0.00	0
25.6703	0.00	0
25.6718	0.00	0
25.6734	0.00	0
25.6749	0.00	0
25.6764	0.00	0
25.6779	0.00	0
25.6794	0.00	0
25.6809	0.00	0
25.6824	0.00	0
25.6840	0.00	0
25.6855	0.00	0
25.6870	0.00	0
25.6885	0.00	0
25.6900	0.00	0
25.6915	0.00	0
25.6930	0.00	0
25.6945	0.00	0
25.6961	0.00	0
25.6976	0.00	0
25.6991	0.00	0
25.7006	0.00	0
25.7021	0.00	0
25.7036	0.00	0
25.7051	0.00	0
25.7066	0.00	0
25.7081	0.00	0
25.7097	0.00	0
25.7112	0.00	0
25.7127	0.00	0
25.7142	0.00	0
25.7157	0.00	0
25.7172	0.00	0
25.7188	0.00	0
25.7203	0.00	0
25.7218	0.00	0
25.7233	0.00	0
25.7248	0.00	0
25.7263	0.00	0
25.7278	0.00	0
25.7294	0.00	0
25.7309	0.00	0
25.7324	0.00	0
25.7339	0.00	0
25.7354	0.00	0
25.7370	0.00	0
25.7385	0.00	0
25.7400	0.00	0
25.7415	0.00	0
25.7430	0.00	0
25.7445	0.00	0
25.7460	0.00	0
25.7476	0.00	0
25.7491	0.00	0
25.7506	0.00	0
25.7521	0.00	0
25.7536	0.00	0
25.7551	0.00	0
25.7567	0.00	0
25.7582	0.00	0
25.7597	0.00	0
25.7612	0.00	0
25.7628	0.00	0
25.7643	0.00	0
25.7658	0.00	0
25.7673	0.00	0
25.7689	0.00	0
25.7704	0.00	0
25.7719	0.00	0
25.7734	0.00	0
25.7749	0.00	0
25.7764	0.00	0
25.7779	0.00	0
25.7794	0.00	0
25.7810	0.00	0
25.7825	0.00	0
25.7840	0.00	0
25.7855	0.00	0
25.7870	0.00	0
25.7885	0.00	0
25.7900	0.00	0
25.7915	0.00	0
25.7931	0.00	0
25.7946	0.00	0
25.7961	0.00	0
25.7976	0.00	0
25.7991	0.00	0
25.8006	0.00	0
25.8021	0.00	0
25.8037	0.00	0
25.8052	0.00	0
25.8067	0.00	0
25.8082	0.00	0
25.8097	0.00	0
25.8112	0.00	0
25.8127	0.00	0
25.8143	0.00	0
25.8158	0.00	0
25.8173	0.00	0
25.8188	0.00	0
25.8203	0.00	0
25.8219	0.00	0
25.8234	0.00	0
25.8249	0.00	0
25.8264	0.00	0
25.8279	0.00	0
25.8294	0.00	0
25.8310	0.00	0
25.8325	0.00	0
25.8340	0.00	0
25.8355	0.00	0
25.8370	0.00	0
25.8385	0.00	0
25.8401	0.00	0
25.8416	0.00	0
25.8431	0.00	0
25.8446	0.00	0
25.8461	0.00	0
25.8476	0.00	0
25.8491	0.00	0
25.8507	0.00	0
25.8522	0.00	0
25.8537	0.00	0
25.8552	0.00	0
25.8567	0.00	0
25.8582	0.00	0
25.8597	0.00	0
25.8613	0.00	0
25.8628	0.00	0
25.8643	0.00	0
25.8658	0.00	0
25.8673	0.00	0
25.8689	0.00	0
25.8704	0.00	0
25.8719	0.00	0
25.8734	0.00	0
25.8749	0.00	0
25.8764	0.00	0
25.8779	0.00	0
25.8795	0.00	0
25.8810	0.00	0
25.8825	0.00	0
25.8840	0.00	0
25.8855	0.00	0
25.8870	0.00	0
25.8885	0.00	0
25.8900	0.00	0
25.8915	0.00	0
25.8930	0.00	0
25.8946	0.00	0
25.8961	0.00	0
25.8976	0.00	0
25.8991	0.00	0
25.9006	0.00	0
25.9021	0.00	0
25.9036	0.00	0
25.9051	0.00	0
25.9067	0.00	0
25.9082	0.00	0
25.9097	0.00	0
25.9112	0.00	0
25.9127	0.00	0
25.9142	0.00	0
25.9158	0.00	0
25.9173	0.00	0
25.9188	0.00	0
25.9203	0.00	0
25.9218	0.00	0
25.9234	0.00	0
25.9249	0.00	0
25.9264	0.00	0
25.9279	0.00	0
25.9294	0.00	0
25.9309	0.00	0
25.9324	0.00	0
25.9339	0.00	0
25.9355	0.00	0
25.9370	0.00	0
25.9385	0.00	0
25.9400	0.00	0
25.9415	0.00	0
25.9430	0.00	0
25.9445	0.00	0
25.9460	0.00	0
25.9475	0.00	0
25.9490	0.00	0
25.9505	0.00	0
25.9521	0.00	0
25.9536	0.00	0
25.9551	0.00	0
25.9566	0.00	0
25.9582	0.00	0
25.9597	0.00	0
25.9612	0.00	0
25.9627	0.00	0
25.9642	0.00	0
25.9658	0.00	0
25.9673	0.00	0
25.9688	0.00	0
25.9703	0.00	0
25.9718	0.00	0
25.9733	0.00	0
25.9748	0.00	0
25.9764	0.00	0
25.9779	0.00	0
25.9794	0.00	0
25.9809	0.00	0
25.9824	0.00	0
25.9839	0.00	0
25.9854	0.00	0
25.9870	0.00	0
25.9885	0.00	0
25.9900	0.00	0
25.9915	0.00	0
25.9930	0.00	0
25.9945	0.00	0
25.9960	0.00	0
25.9975	0.00	0
25.9991	0.00	0
26.0006	0.00	0
26.0021	0.00	0
26.0036	0.00	0
26.0051	0.00	0
26.0066	0.00	0
26.0081	0.00	50
26.0097	0.00	50
26.0113	3.83	50
26.0129	3.83	50
26.0145	0.08	50
26.0161	0.08	50
26.0177	0.08	50
26.0192	0.08	50
26.0208	0.08	50
26.0224	0.08	50
26.0240	0.08	50
26.0256	12.59	50
26.0273	14.05	50
26.0290	14.05	50
26.0307	14.05	50
26.0324	14.05	50
26.0341	16.43	50
26.0358	19.78	50
26.0375	19.78	50
26.0392	22.30	50
26.0409	23.51	50
26.0426	23.51	50
26.0443	23.51	50
26.0460	24.12	50
26.0477	25.25	50
26.0494	25.25	50
26.0511	28.85	50
26.0528	28.85	50
26.0545	28.85	50
26.0562	31.45	50
26.0579	31.45	50
26.0596	31.45	50
26.0613	32.25	50
26.0630	32.25	50
26.0647	35.17	50
26.0664	35.17	50
26.0682	37.43	50
26.0699	37.43	50
26.0716	36.94	50
26.0733	37.64	50
26.0750	38.05	50
26.0767	40.35	50
26.0784	42.96	50
26.0801	42.31	50
26.0818	41.68	50
26.0836	42.06	50
26.0853	44.33	50
26.0870	44.33	50
26.0887	46.08	50
26.0904	46.08	50
26.0921	44.05	50
26.0938	44.05	50
26.0955	45.63	50
26.0972	48.15	50
26.0989	46.85	50
26.1006	44.90	50
26.1024	44.19	50
26.1040	46.08	50
26.1057	46.08	50
26.1074	46.70	50
26.1092	46.70	50
26.1109	44.19	50
26.1126	43.77	50
26.1143	45.63	50
26.1160	48.15	50
26.1178	46.85	50
26.1195	44.33	50
26.1212	44.33	50
26.1229	46.08	50
26.1247	46.08	50
26.1264	46.85	50
26.1281	45.04	50
26.1298	44.33	50
26.1315	44.05	50
26.1333	46.08	50
26.1350	47.33	50
26.1367	47.33	50
26.1384	44.75	50
26.1401	44.75	50
26.1419	46.08	50
26.1436	48.31	50
26.1453	46.54	50
26.1470	44.61	50
26.1488	44.19	50
26.1505	46.08	50
26.1522	46.08	50
26.1539	46.39	50
26.1556	46.39	50
26.1574	44.33	50
26.1591	43.77	50
26.1608	45.48	50
26.1625	47.98	50
26.1642	46.85	50
26.1660	44.33	50
26.1677	44.33	50
26.1694	45.78	50
26.1711	45.78	50
26.1729	46.70	50
26.1746	44.90	50
26.1763	44.33	50
26.1780	44.19	50
26.1798	46.54	50
26.1815	47.33	50
26.1832	47.33	50
26.1849	44.47	50
26.1867	44.47	50
26.1884	45.93	50
26.1901	48.48	50
26.1918	46.85	50
26.1935	44.75	50
26.1953	44.33	50
26.1970	46.08	50
26.1987	46.08	50
26.2004	47.01	50
26.2021	47.01	50
26.2038	44.47	50
26.2055	43.91	50
26.2073	45.48	50
26.2090	47.98	50
26.2107	46.70	50
26.2124	44.33	50
26.2142	44.33	50
26.2159	46.08	50
26.2176	46.08	50
26.2193	47.33	50
26.2211	45.19	50
26.2228	44.33	50
26.2245	44.05	50
26.2262	46.39	50
26.2279	47.33	50
26.2297	47.33	50
26.2314	44.75	50
26.2331	44.75	50
26.2348	45.78	50
26.2366	48.31	50
26.2383	46.85	50
26.2400	45.04	50
26.2417	44.47	50
26.2434	46.39	50
26.2452	46.39	50
26.2469	46.70	50
26.2486	46.70	50
26.2503	44.19	50
26.2520	43.77	50
26.2538	45.33	50
26.2555	47.82	50
26.2572	46.85	50
26.2589	44.75	50
26.2606	44.75	50
26.2624	46.08	50
26.2641	46.08	50
26.2658	47.01	50
26.2675	45.33	50
26.2692	44.75	50
26.2710	44.19	50
26.2727	46.39	50
26.2744	47.49	50
26.2761	47.49	50
26.2779	44.90	50
26.2796	44.19	50
26.2813	45.93	50
26.2830	48.31	50
26.2847	46.70	50
26.2864	44.90	50
26.2882	44.33	50
26.2899	46.39	50
26.2916	46.39	50
26.2933	46.85	50
26.2950	44.90	50
26.2968	44.47	50
26.2985	44.19	50
26.3002	46.08	50
26.3019	48.48	50
26.3036	47.01	50
26.3053	44.33	50
26.3071	44.33	50
26.3088	46.23	50
26.3105	48.65	50
26.3122	47.01	50
26.3139	44.90	50
26.3156	44.05	50
26.3173	43.91	50
26.3190	46.23	50
26.3208	47.33	50
26.3225	47.33	50
26.3242	44.75	50
26.3260	44.19	50
26.3277	45.93	50
26.3294	48.48	50
26.3312	47.01	50
26.3329	44.33	50
26.3346	44.33	50
26.3363	45.93	50
26.3381	45.93	50
26.3398	47.17	50
26.3415	45.33	50
26.3432	44.47	50
26.3449	44.19	50
26.3466	46.39	50
26.3483	47.33	50
26.3501	47.33	50
26.3518	44.90	50
26.3535	44.90	50
26.3552	45.93	50
26.3570	48.48	50
26.3587	46.85	50
26.3604	45.04	50
26.3621	44.61	50
26.3638	46.08	50
26.3655	46.08	50
26.3673	46.70	50
26.3690	46.70	50
26.3707	44.47	50
26.3724	44.05	50
26.3741	45.78	50
26.3758	48.31	50
26.3776	47.01	50
26.3793	44.19	50
26.3810	44.19	50
26.3827	45.78	50
26.3845	45.78	50
26.3862	46.85	50
26.3879	45.19	50
26.3896	44.47	50
26.3914	44.05	50
26.3931	46.23	50
26.3948	47.33	50
26.3965	47.33	50
26.3982	44.47	50
26.3999	44.47	50
26.4017	46.39	50
26.4034	48.82	50
26.4051	47.17	50
26.4068	45.04	50
26.4085	44.33	50
26.4102	46.39	50
26.4119	46.39	50
26.4137	46.23	50
26.4154	46.23	50
26.4171	44.19	50
26.4188	43.77	50
26.4205	45.48	50
26.4223	48.15	50
26.4240	47.01	50
26.4257	44.75	50
26.4274	44.75	50
26.4291	46.08	50
26.4308	46.08	50
26.4326	46.70	50
26.4343	44.90	50
26.4360	44.33	50
26.4377	44.05	50
26.4394	46.08	50
26.4411	47.33	50
26.4429	47.33	50
26.4446	44.47	50
26.4463	44.47	50
26.4480	45.78	50
26.4498	48.15	50
26.4515	46.85	50
26.4532	45.04	50
26.4549	44.47	50
26.4566	46.08	50
26.4583	46.08	50
26.4600	46.85	50
26.4617	46.85	50
26.4635	44.33	50
26.4652	43.77	50
26.4669	45.63	50
26.4686	48.15	50
26.4703	46.85	50
26.4721	44.90	50
26.4738	44.05	50
26.4755	46.39	50
26.4772	46.39	50
26.4789	46.70	50
26.4807	44.90	50
26.4824	44.33	50
26.4841	44.33	50
26.4858	46.70	50
26.4875	47.01	50
26.4892	47.01	50
26.4909	44.61	50
26.4926	44.61	50
26.4943	46.23	50
26.4960	48.48	50
26.4977	46.85	50
26.4994	44.90	50
26.5012	44.33	50
26.5029	43.91	50
26.5046	45.78	50
26.5063	47.01	50
26.5080	47.01	50
26.5097	44.90	50
26.5115	44.90	50
26.5132	45.93	50
26.5149	48.31	50
26.5167	47.01	50
26.5184	45.19	50
26.5201	44.33	50
26.5218	46.08	50
26.5235	46.08	50
26.5253	46.70	50
26.5270	44.90	50
26.5287	44.47	50
26.5304	44.19	50
26.5321	46.08	50
26.5339	47.33	50
26.5356	47.33	50
26.5373	44.90	50
26.5390	44.90	50
26.5408	46.08	50
26.5425	48.48	50
26.5442	46.85	50
26.5459	45.04	50
26.5476	44.61	50
26.5493	46.39	50
26.5511	46.39	50
26.5528	46.70	50
26.5545	46.70	50
26.5562	44.33	50
26.5579	43.91	50
26.5596	45.78	50
26.5614	48.15	50
26.5631	46.85	50
26.5648	44.33	50
26.5665	44.33	50
26.5682	45.93	50
26.5700	45.93	50
26.5717	46.85	50
26.5734	45.04	50
26.5751	44.47	50
26.5768	44.19	50
26.5786	46.23	50
26.5803	47.49	50
26.5820	47.49	50
26.5837	44.61	50
26.5854	44.61	50
26.5871	46.08	50
26.5888	48.48	50
26.5905	46.85	50
26.5922	44.90	50
26.5940	44.33	50
26.5957	46.08	50
26.5974	46.08	50
26.5991	46.70	50
26.6008	46.70	50
26.6025	44.33	50
26.6043	43.77	50
26.6060	45.63	50
26.6077	48.15	50
26.6094	46.70	50
26.6111	44.90	50
26.6128	44.33	50
26.6146	46.08	50
26.6163	46.08	50
26.6180	46.70	50
26.6197	44.90	50
26.6215	44.47	50
26.6232	44.19	50
26.6249	46.23	50
26.6266	47.49	50
26.6283	47.49	50
26.6301	44.75	50
26.6318	44.75	50
26.6335	46.08	50
26.6352	48.48	50
26.6370	47.01	50
26.6387	45.04	50
26.6404	44.47	50
26.6421	46.23	50
26.6438	46.23	50
26.6455	46.23	50
26.6473	46.23	50
26.6490	44.19	50
26.6507	43.91	50
26.6524	45.93	50
26.6541	48.31	50
26.6558	46.85	50
26.6576	44.75	50
26.6593	43.91	50
26.6610	46.08	50
26.6627	46.08	50
26.6644	46.85	50
26.6661	44.90	50
26.6679	44.47	50
26.6696	44.19	50
26.6713	46.23	50
26.6730	47.33	50
26.6747	47.33	50
26.6765	44.47	50
26.6782	44.47	50
26.6799	45.93	50
26.6816	48.31	50
26.6833	46.85	50
26.6850	44.90	50
26.6868	44.19	50
26.6885	46.08	50
26.6902	46.08	50
26.6919	46.54	50
26.6937	46.54	50
26.6954	44.33	50
26.6971	43.77	50
26.6988	45.48	50
26.7006	47.98	50
26.7023	46.70	50
26.7040	44.90	50
26.7057	44.33	50
26.7074	46.23	50
26.7091	46.23	50
26.7108	46.39	50
26.7125	44.75	50
26.7142	44.47	50
26.7160	44.19	50
26.7177	46.08	50
26.7194	48.48	50
26.7211	46.85	50
26.7229	44.19	50
26.7246	44.19	50
26.7263	45.78	50
26.7280	48.31	50
26.7297	47.01	50
26.7314	45.04	50
26.7332	44.33	50
26.7349	44.19	50
26.7366	46.39	50
26.7383	47.01	50
26.7400	47.01	50
26.7417	44.90	50
26.7435	44.33	50
26.7452	45.93	50
26.7469	48.31	50
26.7486	46.85	50
26.7504	45.04	50
26.7521	44.47	50
26.7538	46.23	50
26.7555	46.23	50
26.7573	46.70	50
26.7590	44.90	50
26.7607	44.33	50
26.7624	44.05	50
26.7641	46.39	50
26.7658	47.49	50
26.7676	47.49	50
26.7693	44.75	50
26.7710	44.75	50
26.7727	46.08	50
26.7744	48.65	50
26.7761	47.17	50
26.7779	44.90	50
26.7796	44.19	50
26.7813	46.08	50
26.7830	46.08	50
26.7847	46.39	50
26.7865	46.39	50
26.7882	44.33	50
26.7899	43.77	50
26.7917	45.63	50
26.7934	48.15	50
26.7951	46.70	50
26.7968	44.33	50
26.7985	44.33	50
26.8002	45.93	50
26.8020	45.93	50
26.8037	46.85	50
26.8054	44.90	50
26.8071	44.47	50
26.8088	44.19	50
26.8105	46.23	50
26.8122	47.17	50
26.8140	47.17	50
26.8157	44.90	50
26.8174	44.90	50
26.8191	46.08	50
26.8208	48.65	50
26.8225	47.17	50
26.8243	45.19	50
26.8260	44.61	50
26.8277	46.08	50
26.8294	46.08	50
26.8311	46.85	50
26.8328	46.85	50
26.8346	44.33	50
26.8363	43.77	50
26.8380	45.48	50
26.8397	47.98	50
26.8414	46.85	50
26.8432	44.33	50
26.8449	44.33	50
26.8466	46.23	50
26.8483	46.23	50
26.8501	47.01	50
26.8518	45.04	50
26.8535	44.33	50
26.8552	44.05	50
26.8570	46.23	50
26.8587	47.33	50
26.8604	47.33	50
26.8621	44.75	50
26.8638	44.75	50
26.8655	46.39	50
26.8672	48.65	50
26.8689	46.85	50
26.8706	44.75	50
26.8724	44.19	50
26.8741	46.08	50
26.8758	46.08	50
26.8775	46.70	50
26.8792	46.70	50
26.8810	44.19	50
26.8827	43.63	50
26.8844	45.48	50
26.8861	48.15	50
26.8878	47.01	50
26.8895	44.33	50
26.8912	44.33	50
26.8930	45.78	50
26.8947	45.78	50
26.8964	47.01	50
26.8981	45.33	50
26.8998	44.90	50
26.9016	44.33	50
26.9033	46.23	50
26.9050	47.33	50
26.9067	47.33	50
26.9085	44.90	50
26.9102	44.90	50
26.9119	46.23	50
26.9136	48.82	50
26.9153	47.17	50
26.9171	45.04	50
26.9188	44.33	50
26.9205	46.08	50
26.9222	46.08	50
26.9239	47.01	50
26.9257	47.01	50
26.9274	44.33	50
26.9291	43.63	50
26.9308	45.19	50
26.9326	47.82	50
26.9343	46.85	50
26.9360	44.90	50
26.9377	44.90	50
26.9395	46.08	50
26.9412	48.65	50
26.9429	47.17	50
26.9446	44.90	50
26.9464	44.19	50
26.9481	44.19	50
26.9498	46.54	50
26.9515	47.01	50
26.9532	47.01	50
26.9549	44.75	50
26.9567	44.75	50
26.9584	45.93	50
26.9601	48.31	50
26.9618	46.85	50
26.9635	45.04	50
26.9653	44.33	50
26.9670	45.78	50
26.9687	45.78	50
26.9704	47.01	50
26.9722	45.04	50
26.9739	44.47	50
26.9756	44.47	50
26.9773	46.54	50
26.9790	47.33	50
26.9807	47.33	50
26.9825	44.47	50
26.9842	44.47	50
26.9859	46.08	50
26.9876	48.48	50
26.9893	47.17	50
26.9910	45.19	50
26.9927	44.33	50
26.9945	46.08	50
26.9962	46.08	50
26.9979	46.70	50
26.9996	46.70	50
27.0013	44.19	50
27.0030	44.19	50
27.0047	45.63	50
27.0064	48.15	50
27.0081	46.70	50
27.0099	44.75	50
27.0116	44.19	50
27.0133	46.08	50
27.0150	46.08	50
27.0167	46.54	50
27.0184	46.54	50
27.0201	44.33	50
27.0218	43.77	50
27.0235	45.48	50
27.0253	47.98	50
27.0270	46.85	50
27.0287	44.33	50
27.0304	44.33	50
27.0321	46.08	50
27.0338	46.08	50
27.0356	46.85	50
27.0373	44.90	50
27.0390	44.47	50
27.0407	44.33	50
27.0424	46.23	50
27.0442	47.01	50
27.0459	47.01	50
27.0476	44.33	50
27.0493	44.33	50
27.0510	46.08	50
27.0527	48.48	50
27.0544	47.01	50
27.0561	44.90	50
27.0579	44.19	50
27.0596	46.08	50
27.0613	46.08	50
27.0630	46.39	50
27.0647	46.39	50
27.0665	44.33	50
27.0682	43.77	50
27.0699	45.48	50
27.0716	47.98	50
27.0734	46.85	50
27.0751	45.19	50
27.0768	44.47	50
27.0785	46.54	50
27.0802	46.54	50
27.0820	46.70	50
27.0837	44.90	50
27.0854	44.33	50
27.0871	44.05	50
27.0888	46.08	50
27.0905	48.48	50
27.0922	47.01	50
27.0939	44.61	50
27.0956	44.61	50
27.0973	46.08	50
27.0990	48.48	50
27.1007	47.01	50
27.1024	45.33	50
27.1041	44.75	50
27.1059	44.05	50
27.1076	45.93	50
27.1093	47.49	50
27.1110	47.49	50
27.1127	45.19	50
27.1144	45.19	50
27.1161	46.08	50
27.1178	48.65	50
27.1196	47.17	50
27.1213	45.04	50
27.1230	44.47	50
27.1247	46.39	50
27.1264	46.39	50
27.1281	46.70	50
27.1299	46.70	50
27.1316	44.19	50
27.1333	43.77	50
27.1350	45.48	50
27.1368	47.98	50
27.1385	46.70	50
27.1402	44.47	50
27.1419	44.47	50
27.1436	45.93	50
27.1454	45.93	50
27.1471	47.01	50
27.1488	45.04	50
27.1505	44.33	50
27.1522	44.05	50
27.1539	46.39	50
27.1557	47.33	50
27.1574	47.33	50
27.1591	44.90	50
27.1608	44.90	50
27.1625	46.08	50
27.1642	48.65	50
27.1659	47.17	50
27.1677	45.04	50
27.1694	44.33	50
27.1711	46.39	50
27.1728	46.39	50
27.1746	46.70	50
27.1763	46.70	50
27.1780	44.05	50
27.1797	43.63	50
27.1814	45.48	50
27.1832	47.98	50
27.1849	46.85	50
27.1866	44.61	50
27.1883	44.61	50
27.1900	45.93	50
27.1918	45.93	50
27.1935	46.85	50
27.1952	45.19	50
27.1970	44.61	50
27.1987	44.19	50
27.2004	46.23	50
27.2021	47.49	50
27.2038	47.49	50
27.2056	44.33	50
27.2073	44.33	50
27.2090	46.08	50
27.2107	48.31	50
27.2124	46.70	50
27.2141	44.90	50
27.2159	44.33	50
27.2176	46.08	50
27.2193	46.08	50
27.2210	46.85	50
27.2227	46.85	50
27.2245	44.33	50
27.2262	43.91	50
27.2279	45.78	50
27.2296	48.15	50
27.2314	46.70	50
27.2331	44.33	50
27.2348	44.33	50
27.2365	45.93	50
27.2382	48.65	50
27.2399	47.33	50
27.2416	45.19	50
27.2434	44.33	50
27.2451	44.05	50
27.2468	46.08	50
27.2485	47.49	50
27.2502	47.49	50
27.2519	44.47	50
27.2537	44.47	50
27.2554	45.63	50
27.2571	48.31	50
27.2589	47.01	50
27.2606	45.04	50
27.2623	44.47	50
27.2640	45.93	50
27.2657	45.93	50
27.2674	47.01	50
27.2691	47.01	50
27.2709	44.47	50
27.2726	43.77	50
27.2743	45.63	50
27.2760	48.15	50
27.2777	46.85	50
27.2794	44.33	50
27.2811	44.33	50
27.2829	46.08	50
27.2846	46.08	50
27.2863	46.70	50
27.2880	44.90	50
27.2897	44.47	50
27.2915	44.33	50
27.2932	46.39	50
27.2949	47.01	50
27.2966	47.01	50
27.2984	44.61	50
27.3001	44.61	50
27.3018	46.23	50
27.3035	48.48	50
27.3052	46.70	50
27.3069	44.75	50
27.3087	44.05	50
27.3104	46.08	50
27.3121	46.08	50
27.3138	46.70	50
27.3155	46.70	50
27.3173	44.47	50
27.3190	43.91	50
27.3207	45.48	50
27.3224	47.98	50
27.3241	47.01	50
27.3258	44.61	50
27.3276	44.61	50
27.3293	46.23	50
27.3310	46.23	50
27.3327	46.70	50
27.3344	44.90	50
27.3361	44.33	50
27.3379	44.05	50
27.3396	46.23	50
27.3413	47.65	50
27.3430	47.65	50
27.3447	44.61	50
27.3465	44.61	50
27.3482	46.08	50
27.3499	48.48	50
27.3516	47.01	50
27.3533	45.04	50
27.3551	44.33	50
27.3568	46.08	50
27.3585	46.08	50
27.3602	46.85	50
27.3619	46.85	50
27.3636	44.47	50
27.3653	43.91	50
27.3671	45.48	50
27.3688	47.98	50
27.3705	46.85	50
27.3722	44.33	50
27.3740	44.33	50
27.3757	46.23	50
27.3774	46.23	50
27.3791	47.01	50
27.3808	45.04	50
27.3825	44.47	50
27.3843	44.19	50
27.3860	46.39	50
27.3877	47.49	50
27.3894	47.49	50
27.3911	44.90	50
27.3928	44.90	50
27.3946	46.23	50
27.3963	48.65	50
27.3980	46.85	50
27.3997	45.04	50
27.4014	44.61	50
27.4031	46.39	50
27.4048	46.39	50
27.4065	46.70	50
27.4083	46.70	50
27.4100	44.05	50
27.4117	43.63	50
27.4134	45.48	50
27.4151	47.98	50
27.4169	46.70	50
27.4186	44.61	50
27.4203	44.61	50
27.4220	46.08	50
27.4237	46.08	50
27.4254	47.17	50
27.4271	45.19	50
27.4289	44.33	50
27.4306	44.05	50
27.4323	46.23	50
27.4340	47.01	50
27.4357	47.01	50
27.4374	44.75	50
27.4392	44.75	50
27.4409	46.23	50
27.4426	48.82	50
27.4443	47.01	50
27.4460	44.90	50
27.4477	44.33	50
27.4494	46.08	50
27.4511	46.08	50
27.4528	47.17	50
27.4546	47.17	50
27.4563	44.33	50
27.4580	43.91	50
27.4597	45.78	50
27.4614	48.15	50
27.4632	46.85	50
27.4649	44.33	50
27.4666	44.33	50
27.4683	45.93	50
27.4700	45.93	50
27.4717	46.85	50
27.4735	44.90	50
27.4752	44.33	50
27.4769	44.19	50
27.4786	46.54	50
27.4803	47.49	50
27.4820	47.49	50
27.4838	44.75	50
27.4855	44.75	50
27.4872	45.93	50
27.4889	48.48	50
27.4906	46.85	50
27.4923	44.90	50
27.4941	44.47	50
27.4958	46.08	50
27.4975	46.08	50
27.4992	46.70	50
27.5009	46.70	50
27.5026	44.33	50
27.5043	43.77	50
27.5061	45.48	50
27.5078	47.98	50
27.5095	46.85	50
27.5112	44.75	50
27.5129	44.75	50
27.5146	46.08	50
27.5164	46.08	50
27.5181	47.01	50
27.5198	45.04	50
27.5215	44.47	50
27.5232	44.19	50
27.5250	46.23	50
27.5267	47.49	50
27.5284	47.49	50
27.5301	44.75	50
27.5319	44.75	50
27.5336	46.08	50
27.5353	48.48	50
27.5370	46.85	50
27.5388	44.90	50
27.5405	44.33	50
27.5422	45.93	50
27.5439	45.93	50
27.5456	47.17	50
27.5473	47.17	50
27.5491	44.33	50
27.5508	43.77	50
27.5525	45.48	50
27.5542	48.15	50
27.5559	47.01	50
27.5577	44.19	50
27.5594	44.19	50
27.5611	45.78	50
27.5628	45.78	50
27.5646	46.70	50
